customer_id,Recency,Frequency,Monetary,cart_size,customer_satisfaction,customer_age_group,customer_gender,region,store_location_type,is_rewards_member,order_channel,KMeans_Segment,LCA_Segment
CUST_00247,124,5,59.480000000000004,3.2,3.2,25-34,Male,Southwest,Rural,0,Drive-Thru,0,0
CUST_00248,319,3,39.65,3.6666666666666665,2.3333333333333335,25-34,Female,Southwest,Urban,0,Drive-Thru,0,0
CUST_00249,47,4,63.34,3.5,4.25,25-34,Male,Southwest,Suburban,0,Mobile App,0,0
CUST_00250,21,10,152.05,3.7,4.0,25-34,Male,Midwest,Urban,1,Mobile App,3,0
CUST_00251,262,6,64.45,2.5,3.8333333333333335,35-44,Male,Northeast,Rural,1,Drive-Thru,2,1
CUST_00252,109,7,146.09,6.142857142857143,3.4285714285714284,25-34,Female,West,Suburban,0,Drive-Thru,3,0
CUST_00253,36,4,55.120000000000005,3.5,3.25,18-24,Female,Southwest,Urban,0,Drive-Thru,0,0
CUST_00254,126,8,114.83,3.75,3.5,18-24,Female,West,Urban,0,Mobile App,3,0
CUST_00255,6,11,190.95,4.090909090909091,3.3636363636363638,18-24,Male,Southeast,Suburban,1,Mobile App,1,0
CUST_00256,33,11,214.56,5.181818181818182,4.0,25-34,Male,Midwest,Suburban,0,Mobile App,3,0
CUST_00257,148,5,89.47999999999999,4.4,3.4,45-54,Male,Northeast,Rural,1,Mobile App,2,0
CUST_00258,38,10,142.66,3.9,4.1,45-54,Female,Southeast,Rural,0,In-Store Cashier,1,1
CUST_00259,109,9,137.51,3.7777777777777777,3.6666666666666665,25-34,Male,Southwest,Suburban,1,Drive-Thru,0,0
CUST_00260,49,9,157.19,4.444444444444445,2.888888888888889,18-24,Female,Midwest,Suburban,0,Mobile App,3,0
CUST_00261,164,6,84.87,4.0,4.666666666666667,55+,Male,Southwest,Urban,1,In-Store Cashier,0,1
CUST_00262,246,4,50.349999999999994,4.0,4.25,35-44,Female,Midwest,Suburban,1,Drive-Thru,3,1
CUST_00263,131,7,78.72,2.7142857142857144,3.142857142857143,35-44,Female,Northeast,Suburban,1,Mobile App,2,0
CUST_00264,161,4,54.95,3.25,4.25,55+,Male,Northeast,Urban,0,In-Store Cashier,2,1
CUST_00265,7,9,158.86,4.333333333333333,4.333333333333333,18-24,Male,West,Urban,1,Mobile App,3,0
CUST_00266,325,5,84.17,3.8,3.8,18-24,Female,Northeast,Rural,0,Mobile App,2,0
CUST_00267,174,7,106.38,3.857142857142857,4.285714285714286,35-44,Male,West,Urban,1,Drive-Thru,3,1
CUST_00268,10,6,106.34,4.833333333333333,4.0,35-44,Female,Southeast,Rural,0,Mobile App,1,0
CUST_00269,6,10,156.88,3.8,3.2,18-24,Female,West,Suburban,0,Mobile App,3,0
CUST_00270,145,6,94.15,3.6666666666666665,3.6666666666666665,35-44,Male,Northeast,Suburban,0,Drive-Thru,2,1
CUST_00271,47,9,135.81,4.333333333333333,4.0,45-54,Prefer not to say,Northeast,Suburban,1,In-Store Cashier,2,1
CUST_00272,70,8,149.47,4.625,4.125,18-24,Male,Northeast,Rural,1,Mobile App,2,0
CUST_00273,79,5,66.84,3.4,3.8,25-34,Female,Midwest,Suburban,0,In-Store Cashier,3,1
CUST_00274,435,2,21.21,3.5,3.5,55+,Male,Southwest,Rural,0,Drive-Thru,0,1
CUST_00275,228,2,37.78,5.5,3.0,35-44,Male,Midwest,Urban,0,In-Store Cashier,3,1
CUST_00276,146,9,161.32999999999998,4.777777777777778,3.2222222222222223,35-44,Female,West,Suburban,1,Mobile App,3,0
CUST_00277,152,7,136.56,5.142857142857143,4.428571428571429,18-24,Female,Southwest,Suburban,0,Mobile App,0,0
CUST_00278,171,1,19.15,5.0,3.0,45-54,Female,Midwest,Urban,1,Mobile App,3,0
CUST_00279,110,5,67.47,3.4,3.8,18-24,Prefer not to say,Southwest,Suburban,0,Drive-Thru,0,0
CUST_00280,51,8,142.22,4.25,3.5,45-54,Male,Southeast,Rural,1,Mobile App,1,0
CUST_00281,43,12,181.29999999999998,3.5833333333333335,3.25,25-34,Male,Midwest,Suburban,0,Mobile App,3,0
CUST_00282,38,8,132.85,4.25,2.625,35-44,Male,Southwest,Suburban,0,Mobile App,0,0
CUST_00283,119,8,111.72,3.75,3.125,45-54,Female,West,Rural,1,Drive-Thru,3,1
CUST_00284,92,3,40.24,3.3333333333333335,2.6666666666666665,18-24,Prefer not to say,Southwest,Urban,0,Drive-Thru,0,0
CUST_00285,28,6,86.73,4.166666666666667,4.166666666666667,35-44,Female,Midwest,Urban,1,Drive-Thru,3,1
CUST_00286,31,7,109.96,3.7142857142857144,4.0,35-44,Male,Midwest,Suburban,1,Mobile App,3,0
CUST_00287,116,5,55.120000000000005,2.6,3.0,35-44,Prefer not to say,Southwest,Suburban,0,Drive-Thru,0,1
CUST_00288,14,6,99.2,4.166666666666667,4.0,25-34,Female,West,Suburban,0,Mobile App,3,0
CUST_00289,72,5,57.38,2.6,4.0,35-44,Female,Midwest,Suburban,0,Mobile App,3,0
CUST_00290,124,7,92.85,2.857142857142857,4.142857142857143,25-34,Female,West,Suburban,1,In-Store Cashier,3,1
CUST_00291,54,9,175.22,4.444444444444445,3.7777777777777777,25-34,Female,West,Rural,1,Mobile App,3,0
CUST_00292,114,6,91.81,4.0,4.5,45-54,Male,Southeast,Urban,0,Drive-Thru,1,1
CUST_00293,31,8,100.17,3.125,3.125,45-54,Male,Midwest,Suburban,1,Drive-Thru,3,1
CUST_00294,318,5,56.63,2.4,3.2,25-34,Female,West,Suburban,0,Mobile App,3,0
CUST_00295,20,5,81.24,4.2,3.8,25-34,Male,West,Rural,0,Mobile App,3,0
CUST_00296,10,7,95.44999999999999,3.7142857142857144,3.2857142857142856,45-54,Male,Northeast,Rural,1,Drive-Thru,2,1
CUST_00297,43,9,131.99,3.888888888888889,3.3333333333333335,25-34,Female,West,Rural,0,Drive-Thru,3,0
CUST_00298,125,6,87.04,3.5,4.333333333333333,25-34,Female,Midwest,Urban,1,Mobile App,3,0
CUST_00299,126,6,85.25,3.6666666666666665,3.3333333333333335,35-44,Male,Midwest,Suburban,1,Drive-Thru,3,1
CUST_00300,36,8,132.48,4.625,4.0,18-24,Non-binary,West,Rural,1,Mobile App,3,0
CUST_00301,122,6,94.99,4.333333333333333,4.0,18-24,Female,West,Rural,0,Mobile App,3,0
CUST_00302,102,5,69.93,3.8,3.6,25-34,Female,Midwest,Urban,0,Drive-Thru,3,0
CUST_00303,34,9,130.82999999999998,3.888888888888889,4.0,35-44,Female,West,Suburban,1,In-Store Cashier,3,1
CUST_00304,71,3,37.14,2.6666666666666665,3.3333333333333335,25-34,Female,Northeast,Suburban,1,Mobile App,2,0
CUST_00305,84,5,68.5,3.6,2.2,18-24,Male,Southwest,Suburban,1,Drive-Thru,0,0
CUST_00306,206,6,67.46000000000001,3.0,4.333333333333333,35-44,Male,Southwest,Urban,0,Drive-Thru,0,1
CUST_00307,124,2,40.35,4.5,3.5,35-44,Female,West,Urban,1,Kiosk,3,1
CUST_00308,85,6,120.58,5.166666666666667,3.6666666666666665,35-44,Male,Northeast,Urban,0,Mobile App,2,0
CUST_00309,545,4,40.230000000000004,2.75,4.25,35-44,Male,Southeast,Rural,1,Drive-Thru,1,1
CUST_00310,85,9,111.37,3.111111111111111,3.0,35-44,Male,West,Suburban,0,Drive-Thru,3,1
CUST_00311,235,5,67.83,3.6,3.2,25-34,Male,Northeast,Urban,1,Drive-Thru,2,0
CUST_00312,107,8,129.18,4.125,4.125,18-24,Male,West,Urban,0,In-Store Cashier,3,1
CUST_00313,3,7,92.61,3.5714285714285716,4.0,35-44,Female,West,Urban,1,In-Store Cashier,3,1
CUST_00314,168,6,88.64,3.8333333333333335,3.0,18-24,Male,Southeast,Suburban,1,In-Store Cashier,1,1
CUST_00315,106,5,88.71,4.2,3.2,25-34,Female,Southwest,Suburban,0,Mobile App,0,0
CUST_00316,47,8,106.63,3.375,3.875,55+,Female,Southwest,Rural,0,Drive-Thru,0,1
CUST_00317,182,3,37.37,3.0,4.0,25-34,Male,West,Suburban,1,Drive-Thru,3,0
CUST_00318,90,11,159.84,3.727272727272727,3.090909090909091,18-24,Male,West,Urban,0,Drive-Thru,3,0
CUST_00319,63,10,160.67,4.2,3.9,18-24,Male,Southeast,Rural,0,Mobile App,1,0
CUST_00320,219,8,82.58,2.625,4.25,35-44,Male,Southeast,Suburban,1,Drive-Thru,1,1
CUST_00321,2,5,76.23,4.6,1.8,55+,Female,Southeast,Rural,1,Drive-Thru,1,1
CUST_00322,91,6,64.63,2.8333333333333335,3.5,35-44,Male,West,Suburban,0,Drive-Thru,3,1
CUST_00323,71,3,50.11,3.3333333333333335,2.3333333333333335,45-54,Female,West,Urban,0,Mobile App,3,0
CUST_00324,67,7,95.05,3.7142857142857144,4.0,45-54,Female,Southwest,Urban,0,Drive-Thru,0,1
CUST_00325,4,8,123.7,3.75,3.75,25-34,Male,West,Rural,1,Mobile App,3,0
CUST_00326,87,9,152.85,4.0,4.111111111111111,18-24,Male,West,Suburban,0,Mobile App,3,0
CUST_00327,55,6,64.72,2.5,4.166666666666667,55+,Female,Northeast,Suburban,0,In-Store Cashier,2,1
CUST_00328,12,5,79.84,3.8,4.0,45-54,Male,Southwest,Urban,1,Mobile App,0,0
CUST_00329,210,6,81.81,3.8333333333333335,3.8333333333333335,18-24,Female,Southwest,Suburban,1,In-Store Cashier,0,1
CUST_00330,90,11,189.96,4.090909090909091,4.090909090909091,18-24,Male,West,Urban,0,Mobile App,3,0
CUST_00331,81,10,128.88,3.0,3.2,35-44,Male,Midwest,Suburban,0,Mobile App,3,0
CUST_00332,220,5,80.29,3.8,3.4,55+,Male,Midwest,Urban,1,In-Store Cashier,3,1
CUST_00333,123,8,115.8,3.5,3.75,45-54,Female,Southwest,Urban,1,Mobile App,0,0
CUST_00334,204,4,65.84,3.5,3.0,45-54,Male,Midwest,Rural,1,Mobile App,3,0
CUST_00335,11,10,142.01999999999998,3.5,3.4,35-44,Female,Southeast,Suburban,0,In-Store Cashier,1,1
CUST_00336,39,9,168.46,4.444444444444445,3.4444444444444446,25-34,Female,Southeast,Rural,1,Mobile App,1,0
CUST_00337,176,5,82.13,5.0,4.2,55+,Male,Northeast,Urban,0,In-Store Cashier,2,1
CUST_00338,125,4,43.17,2.75,4.0,35-44,Female,Southeast,Suburban,1,Kiosk,1,1
CUST_00339,58,9,108.61,3.0,3.7777777777777777,35-44,Non-binary,Southeast,Suburban,1,Drive-Thru,1,1
CUST_00340,56,10,180.89,4.7,3.6,25-34,Male,Southeast,Rural,0,Drive-Thru,1,0
CUST_00341,124,7,134.69,5.142857142857143,3.7142857142857144,35-44,Male,West,Suburban,0,Mobile App,3,0
CUST_00342,33,4,94.68,5.75,3.75,18-24,Male,West,Suburban,0,Mobile App,3,0
CUST_00343,10,9,121.30000000000001,3.111111111111111,3.7777777777777777,18-24,Female,Midwest,Rural,0,Mobile App,3,0
CUST_00344,23,4,78.36,5.25,4.0,35-44,Male,Southwest,Rural,1,Mobile App,0,0
CUST_00345,43,11,176.7,4.2727272727272725,4.090909090909091,25-34,Female,Northeast,Suburban,1,Mobile App,2,0
CUST_00346,69,10,140.56,3.8,3.5,35-44,Female,Midwest,Rural,1,Mobile App,3,0
CUST_00347,6,5,66.7,3.6,3.0,35-44,Non-binary,West,Suburban,0,In-Store Cashier,3,1
CUST_00348,53,5,75.46000000000001,4.0,2.6,45-54,Female,Southeast,Urban,1,Drive-Thru,1,1
CUST_00349,167,3,39.25,3.3333333333333335,4.333333333333333,35-44,Non-binary,Northeast,Suburban,1,In-Store Cashier,2,1
CUST_00350,84,9,139.68,3.7777777777777777,4.333333333333333,25-34,Female,West,Suburban,1,Mobile App,3,0
CUST_00351,91,5,65.89,3.6,3.4,35-44,Non-binary,West,Suburban,0,Drive-Thru,3,1
CUST_00352,249,7,86.84,3.0,3.2857142857142856,45-54,Male,West,Rural,1,Drive-Thru,3,1
CUST_00353,172,7,101.56,3.7142857142857144,3.4285714285714284,18-24,Male,Midwest,Rural,0,Mobile App,3,0
CUST_00354,39,14,194.84,3.5,4.285714285714286,35-44,Female,West,Urban,1,In-Store Cashier,3,1
CUST_00355,9,9,141.63,3.7777777777777777,3.888888888888889,25-34,Male,Southeast,Urban,0,Mobile App,1,0
CUST_00356,3,3,34.77,2.3333333333333335,2.3333333333333335,35-44,Female,West,Rural,0,Drive-Thru,3,1
CUST_00357,255,5,45.68000000000001,2.0,4.0,55+,Female,West,Suburban,0,Drive-Thru,3,1
CUST_00358,98,12,181.49,3.5833333333333335,3.5,25-34,Male,Midwest,Urban,1,Mobile App,3,0
CUST_00359,217,7,127.35000000000001,5.428571428571429,4.0,18-24,Male,West,Suburban,1,Mobile App,3,0
CUST_00360,208,9,161.96,4.444444444444445,3.7777777777777777,25-34,Male,Southwest,Suburban,0,Mobile App,0,0
CUST_00361,14,14,214.04,3.642857142857143,3.7142857142857144,18-24,Prefer not to say,Southwest,Urban,1,Mobile App,0,0
CUST_00362,70,10,140.35,3.5,3.6,45-54,Female,Southeast,Urban,1,Drive-Thru,1,1
CUST_00363,32,6,76.77000000000001,3.5,3.8333333333333335,55+,Prefer not to say,Midwest,Rural,0,In-Store Cashier,3,1
CUST_00364,306,11,175.36,4.090909090909091,2.909090909090909,35-44,Male,Southwest,Suburban,1,Mobile App,0,0
CUST_00365,131,6,119.43,5.5,3.6666666666666665,18-24,Female,Northeast,Suburban,0,In-Store Cashier,2,1
CUST_00366,54,7,76.12,2.4285714285714284,3.2857142857142856,25-34,Female,Northeast,Urban,1,Drive-Thru,2,0
CUST_00367,134,7,80.95,3.0,4.142857142857143,55+,Male,Midwest,Suburban,0,In-Store Cashier,3,1
CUST_00368,146,10,138.35,3.8,3.5,35-44,Female,Southeast,Suburban,0,Mobile App,1,0
CUST_00369,83,5,93.36,4.4,4.0,25-34,Male,Northeast,Suburban,1,Mobile App,2,0
CUST_00370,54,7,128.91,4.571428571428571,3.857142857142857,25-34,Male,Midwest,Suburban,1,Mobile App,3,0
CUST_00371,8,6,85.02,3.8333333333333335,3.8333333333333335,35-44,Female,Southwest,Suburban,1,In-Store Cashier,0,1
CUST_00372,109,4,63.36,3.75,4.5,25-34,Female,Southwest,Suburban,0,Mobile App,0,0
CUST_00373,198,9,174.3,5.111111111111111,3.888888888888889,25-34,Non-binary,Northeast,Urban,0,Mobile App,2,0
CUST_00374,160,4,62.9,4.0,3.75,45-54,Female,Southwest,Suburban,0,Drive-Thru,0,1
CUST_00375,142,5,80.66,3.6,3.6,25-34,Male,Southwest,Suburban,0,Mobile App,0,0
CUST_00376,62,13,178.21,3.4615384615384617,3.769230769230769,25-34,Prefer not to say,Southeast,Rural,1,Mobile App,1,0
CUST_00377,110,7,111.28,3.7142857142857144,4.142857142857143,25-34,Female,Southwest,Suburban,1,Mobile App,0,0
CUST_00378,154,4,45.1,2.75,3.25,55+,Female,West,Rural,1,In-Store Cashier,3,1
CUST_00379,60,9,148.58,4.0,3.5555555555555554,35-44,Male,West,Rural,1,Mobile App,3,0
CUST_00380,426,6,98.67,4.333333333333333,4.0,18-24,Male,Southwest,Suburban,0,Mobile App,0,0
CUST_00381,115,9,137.85,3.6666666666666665,4.0,45-54,Female,Southeast,Suburban,1,Mobile App,1,0
CUST_00382,78,7,112.44,4.714285714285714,3.857142857142857,45-54,Male,Midwest,Suburban,0,Drive-Thru,3,1
CUST_00383,14,9,133.6,3.5555555555555554,3.5555555555555554,35-44,Non-binary,West,Rural,0,Mobile App,3,0
CUST_00384,167,6,110.16,4.166666666666667,3.6666666666666665,25-34,Female,Northeast,Urban,0,Mobile App,2,0
CUST_00385,86,5,90.22,4.6,3.2,18-24,Prefer not to say,Northeast,Suburban,0,Drive-Thru,2,0
CUST_00386,123,6,81.79,3.1666666666666665,4.0,35-44,Male,Southwest,Urban,0,Drive-Thru,0,1
CUST_00387,133,8,106.91,3.5,3.875,18-24,Female,Southeast,Rural,1,Drive-Thru,1,0
CUST_00388,66,6,80.1,3.0,3.3333333333333335,35-44,Male,Southeast,Urban,1,Mobile App,1,0
CUST_00389,235,8,98.08,3.125,3.625,55+,Non-binary,West,Rural,0,Drive-Thru,3,1
CUST_00390,49,4,67.42,4.25,3.75,25-34,Male,West,Rural,1,Mobile App,3,0
CUST_00391,101,11,152.53,3.6363636363636362,3.8181818181818183,45-54,Female,Southwest,Rural,0,Mobile App,0,0
CUST_00392,67,6,96.71000000000001,3.5,3.5,35-44,Female,Southwest,Urban,0,Mobile App,0,0
CUST_00393,284,4,54.23,3.25,3.0,25-34,Female,Midwest,Suburban,0,Drive-Thru,3,0
CUST_00394,42,5,83.52,4.0,4.2,55+,Male,West,Suburban,1,Drive-Thru,3,1
CUST_00395,44,17,234.57,3.2941176470588234,3.6470588235294117,35-44,Male,Midwest,Suburban,0,Drive-Thru,3,1
CUST_00396,211,10,145.65,3.5,3.3,55+,Female,West,Suburban,0,Kiosk,3,1
CUST_00397,216,7,98.83,3.2857142857142856,4.428571428571429,45-54,Female,Southwest,Suburban,0,Drive-Thru,0,1
CUST_00398,27,6,103.0,4.166666666666667,3.5,25-34,Female,Southwest,Rural,1,Mobile App,0,0
CUST_00399,8,7,107.09,3.7142857142857144,2.857142857142857,25-34,Non-binary,West,Suburban,1,Mobile App,3,0
CUST_00400,224,6,112.31,5.0,2.6666666666666665,35-44,Female,Northeast,Urban,1,Mobile App,2,0
CUST_00401,27,13,198.32,3.769230769230769,4.0,25-34,Male,Southeast,Rural,0,Mobile App,1,0
CUST_00402,90,9,169.33,4.777777777777778,4.333333333333333,35-44,Prefer not to say,Northeast,Urban,1,Mobile App,2,0
CUST_00403,24,10,173.14,4.1,3.5,25-34,Male,West,Rural,0,Mobile App,3,0
CUST_00404,45,9,129.51,3.888888888888889,4.111111111111111,35-44,Male,West,Suburban,1,In-Store Cashier,3,1
CUST_00405,32,10,113.86,2.6,3.6,35-44,Female,Midwest,Rural,0,Mobile App,3,0
CUST_00406,49,8,138.5,4.0,4.625,25-34,Male,Southeast,Rural,1,Mobile App,1,0
CUST_00407,125,2,18.23,2.0,3.5,18-24,Female,Northeast,Rural,0,Drive-Thru,2,0
CUST_00408,19,8,120.52,3.625,3.375,35-44,Male,Southeast,Urban,1,Drive-Thru,1,1
CUST_00409,276,4,65.11,4.5,4.25,45-54,Male,Southwest,Suburban,0,Drive-Thru,0,1
CUST_00410,169,4,64.13,3.75,5.0,35-44,Female,Southeast,Urban,1,Mobile App,1,0
CUST_00411,127,6,86.96000000000001,4.0,3.3333333333333335,45-54,Male,Southwest,Suburban,0,In-Store Cashier,0,1
CUST_00412,150,9,131.0,3.888888888888889,4.0,35-44,Female,Southwest,Urban,1,Drive-Thru,0,1
CUST_00413,296,5,58.290000000000006,3.4,4.2,55+,Female,Midwest,Rural,1,In-Store Cashier,3,1
CUST_00414,6,5,70.74000000000001,3.8,3.6,18-24,Female,Southwest,Urban,0,Drive-Thru,0,0
CUST_00415,59,5,46.32,2.2,3.2,35-44,Female,Midwest,Suburban,0,Drive-Thru,3,1
CUST_00416,41,8,126.65,4.625,3.25,45-54,Male,West,Urban,1,Drive-Thru,3,1
CUST_00417,155,5,65.86,3.2,3.4,35-44,Female,Southwest,Suburban,1,In-Store Cashier,0,1
CUST_00418,87,8,130.2,4.25,3.25,35-44,Male,West,Suburban,0,In-Store Cashier,3,1
CUST_00419,63,6,95.13,4.166666666666667,4.166666666666667,35-44,Male,Southeast,Urban,0,Drive-Thru,1,1
CUST_00420,228,6,98.69,4.0,3.8333333333333335,25-34,Prefer not to say,Southwest,Urban,0,Drive-Thru,0,0
CUST_00421,185,9,154.38,4.111111111111111,2.888888888888889,25-34,Female,Northeast,Urban,1,Mobile App,2,0
CUST_00422,403,3,54.29,4.0,3.0,35-44,Female,Midwest,Suburban,0,Mobile App,3,0
CUST_00423,38,5,68.77,3.0,4.0,45-54,Female,Southwest,Urban,0,Mobile App,0,0
CUST_00424,1,4,54.25,3.0,3.25,25-34,Male,Northeast,Suburban,1,Mobile App,2,0
CUST_00425,69,8,129.10999999999999,3.875,3.5,35-44,Female,Midwest,Suburban,1,Drive-Thru,3,1
CUST_00426,48,5,82.55,4.6,3.4,45-54,Male,Southwest,Rural,1,Mobile App,0,0
CUST_00427,5,8,131.68,4.0,3.75,18-24,Female,Midwest,Suburban,1,Mobile App,3,0
CUST_00428,7,7,90.38,3.4285714285714284,3.7142857142857144,55+,Prefer not to say,Northeast,Rural,0,Drive-Thru,2,1
CUST_00429,57,5,66.27,3.4,3.2,35-44,Male,Northeast,Rural,0,Drive-Thru,2,1
CUST_00430,294,3,49.58,4.666666666666667,3.3333333333333335,18-24,Female,Midwest,Suburban,1,Drive-Thru,3,0
CUST_00431,305,6,87.51,3.8333333333333335,3.6666666666666665,45-54,Male,Southwest,Suburban,0,Drive-Thru,0,1
CUST_00432,390,3,61.870000000000005,5.0,4.0,35-44,Non-binary,Midwest,Suburban,0,Mobile App,3,0
CUST_00433,3,9,157.48,4.222222222222222,3.4444444444444446,18-24,Female,Northeast,Rural,0,Mobile App,2,0
CUST_00434,486,3,41.08,3.3333333333333335,3.6666666666666665,25-34,Male,West,Suburban,1,Drive-Thru,3,0
CUST_00435,86,6,99.14,4.0,4.333333333333333,18-24,Female,West,Suburban,1,Mobile App,3,0
CUST_00436,82,3,45.82,4.0,4.0,35-44,Female,Southeast,Suburban,0,Mobile App,1,0
CUST_00437,196,9,114.62,3.111111111111111,4.0,18-24,Male,Midwest,Suburban,0,Drive-Thru,3,0
CUST_00438,14,11,177.25,4.090909090909091,3.8181818181818183,45-54,Female,Southeast,Suburban,0,Drive-Thru,1,1
CUST_00439,110,4,63.489999999999995,4.25,3.75,25-34,Non-binary,West,Suburban,1,Mobile App,3,0
CUST_00440,34,7,90.59,3.0,4.857142857142857,18-24,Female,Midwest,Suburban,0,Mobile App,3,0
CUST_00441,31,7,106.03999999999999,4.285714285714286,4.571428571428571,25-34,Male,West,Rural,0,Mobile App,3,0
CUST_00442,72,8,125.88,3.75,3.75,18-24,Female,Southwest,Suburban,0,Mobile App,0,0
CUST_00443,165,3,49.67,4.666666666666667,2.6666666666666665,55+,Female,Midwest,Rural,0,Mobile App,3,0
CUST_00444,20,14,204.23,3.357142857142857,3.7857142857142856,18-24,Male,Southwest,Rural,1,Mobile App,0,0
CUST_00445,113,13,194.59,3.6923076923076925,3.6153846153846154,25-34,Female,West,Rural,0,Drive-Thru,3,0
CUST_00446,72,11,125.13,2.909090909090909,3.272727272727273,35-44,Male,West,Rural,0,Drive-Thru,3,1
CUST_00447,43,7,102.47,3.142857142857143,3.857142857142857,25-34,Female,Southwest,Rural,1,Mobile App,0,0
CUST_00448,70,6,93.85,4.0,4.166666666666667,18-24,Male,West,Suburban,0,Mobile App,3,0
CUST_00449,51,12,152.3,3.0,4.083333333333333,25-34,Male,West,Urban,1,Drive-Thru,3,0
CUST_00450,119,8,92.78999999999999,2.625,3.375,35-44,Female,Southwest,Suburban,1,In-Store Cashier,0,1
CUST_00451,70,8,88.87,2.375,3.75,55+,Male,Northeast,Suburban,1,Drive-Thru,2,1
CUST_00452,221,6,67.58,2.6666666666666665,4.333333333333333,55+,Female,West,Suburban,1,In-Store Cashier,3,1
CUST_00453,3,7,127.89,4.857142857142857,4.0,25-34,Female,Southwest,Suburban,1,Mobile App,0,0
CUST_00454,4,6,65.78,3.0,3.8333333333333335,35-44,Female,Northeast,Rural,0,Drive-Thru,2,1
CUST_00455,133,7,93.69,2.7142857142857144,4.285714285714286,18-24,Female,West,Suburban,1,Mobile App,3,0
CUST_00456,2,6,99.09,3.8333333333333335,3.5,25-34,Non-binary,Southeast,Rural,1,Mobile App,1,0
CUST_00457,11,5,75.75,4.0,3.6,25-34,Female,Southwest,Rural,1,Drive-Thru,0,0
CUST_00458,273,5,64.21000000000001,3.2,2.6,35-44,Male,Southeast,Suburban,0,Drive-Thru,1,1
CUST_00459,49,9,104.76,3.2222222222222223,3.3333333333333335,35-44,Female,Southeast,Suburban,1,Drive-Thru,1,1
CUST_00460,337,5,76.75999999999999,3.4,4.2,35-44,Female,Northeast,Urban,0,Mobile App,2,0
CUST_00461,212,8,148.32,5.125,4.25,35-44,Female,Southwest,Suburban,1,Mobile App,0,0
CUST_00462,12,7,111.42,3.857142857142857,4.285714285714286,35-44,Non-binary,Northeast,Rural,0,Mobile App,2,0
CUST_00463,72,6,95.63,4.333333333333333,4.0,35-44,Male,West,Suburban,0,Drive-Thru,3,1
CUST_00464,37,5,57.620000000000005,2.6,4.6,25-34,Female,Northeast,Suburban,1,Mobile App,2,0
CUST_00465,179,9,113.66,3.2222222222222223,3.4444444444444446,35-44,Male,Midwest,Suburban,1,Kiosk,3,1
CUST_00466,29,7,85.07,2.857142857142857,3.2857142857142856,25-34,Female,Southwest,Rural,0,Mobile App,0,0
CUST_00467,57,11,174.9,3.5454545454545454,3.6363636363636362,18-24,Male,West,Urban,1,Mobile App,3,0
CUST_00468,186,9,120.89,3.5555555555555554,4.111111111111111,35-44,Prefer not to say,Midwest,Rural,0,Drive-Thru,3,1
CUST_00469,536,2,41.95,5.5,3.5,35-44,Non-binary,Northeast,Suburban,0,Mobile App,2,0
CUST_00470,42,6,92.43,4.166666666666667,3.8333333333333335,45-54,Male,Southeast,Suburban,1,In-Store Cashier,1,1
CUST_00471,215,8,95.81,2.5,3.625,45-54,Female,Midwest,Urban,0,Mobile App,3,0
CUST_00472,157,5,69.08,3.6,3.4,45-54,Female,Southwest,Urban,0,In-Store Cashier,0,1
CUST_00473,10,7,110.14,3.5714285714285716,3.7142857142857144,25-34,Male,West,Suburban,1,Mobile App,3,0
CUST_00474,16,5,57.9,3.2,4.4,55+,Male,Southwest,Suburban,0,Drive-Thru,0,1
CUST_00475,370,5,70.61,4.0,3.4,55+,Female,Midwest,Suburban,0,Drive-Thru,3,1
CUST_00476,23,11,169.61,4.363636363636363,4.0,35-44,Prefer not to say,Southeast,Rural,1,In-Store Cashier,1,1
CUST_00477,110,9,104.18,3.2222222222222223,3.6666666666666665,55+,Female,Southeast,Urban,0,Drive-Thru,1,1
CUST_00478,90,11,154.69,3.4545454545454546,3.3636363636363638,25-34,Female,Northeast,Suburban,0,Drive-Thru,2,0
CUST_00479,13,9,137.86,3.6666666666666665,4.333333333333333,18-24,Female,Southeast,Suburban,1,Mobile App,1,0
CUST_00480,220,8,109.36,3.125,4.0,25-34,Female,Midwest,Suburban,1,Drive-Thru,3,0
CUST_00481,5,7,70.38,2.4285714285714284,3.857142857142857,35-44,Female,Southeast,Rural,1,Drive-Thru,1,1
CUST_00482,124,7,129.33,4.428571428571429,3.2857142857142856,45-54,Non-binary,West,Suburban,0,Mobile App,3,0
CUST_00483,134,8,116.34,3.25,3.875,18-24,Male,Northeast,Urban,1,Mobile App,2,0
CUST_00484,190,6,110.5,4.333333333333333,4.0,18-24,Female,Midwest,Urban,1,Mobile App,3,0
CUST_00485,27,6,96.66,4.166666666666667,3.6666666666666665,35-44,Non-binary,West,Urban,1,Mobile App,3,0
CUST_00486,148,4,51.629999999999995,3.0,3.25,25-34,Male,West,Suburban,1,Drive-Thru,3,0
CUST_00487,72,12,198.79,4.5,3.75,45-54,Non-binary,Midwest,Suburban,0,Drive-Thru,3,1
